0000000968##19670##Grupa 4#Otnstfkb, Brlsmrsh#Matematika 1#2
0000000968##31501##Grupa 5#Otnstfkb, Brlsmrsh#Operacijski sustavi#2
0000000968##34277##Grupa 2#Otnstfkb, Brlsmrsh#Arhitektura računala 2#2
0000000969##31487##Grupa 1#Ciewe, Vjepg#Fizika 2#3
0000000969##31488##Grupa 9#Ciewe, Vjepg#Elektronika 1#3
0000000969##31500##Grupa 5#Ciewe, Vjepg#Matematika 3R#3
0000000969##34272##Grupa 3#Ciewe, Vjepg#Komunikacijske mreže#3
0000000970##34313##Grupa 4#Hrkttd, Cvdmf#Automatsko upravljanje#3
0000000970##34314##Grupa 1#Hrkttd, Cvdmf#Komunikacijski sustavi#3
0000000971##31500##Grupa 5#Wqdbs, Rmwsmzv#Matematika 3R#3
0000000971##34269##Grupa 2#Wqdbs, Rmwsmzv#Oblikovanje programske potpore#3
0000000971##34272##Grupa 1#Wqdbs, Rmwsmzv#Komunikacijske mreže#3
0000000972##31501##Grupa 5#Jqxlsc, Wpyyg#Operacijski sustavi#2
0000000972##34280##Grupa 2#Jqxlsc, Wpyyg#Prevođenje programskih jezika#2
0000000972##34315##Grupa 9#Jqxlsc, Wpyyg#Teorija informacije#2
0000000973##34314##Grupa 1#Wiftxln, Clsgu#Komunikacijski sustavi#3
0000000974##34395##Grupa 5#Hdaeo, Wezsnh#Napredni algoritmi i strukture podataka#1
0000000974##34418##Grupa 1#Hdaeo, Wezsnh#Računala i procesi#1
0000000974##34427##Grupa 1#Hdaeo, Wezsnh#Multimedijske arhitekture i sustavi#1
0000000974##34520##Grupa 1#Hdaeo, Wezsnh#Memorijski sustavi#1
0000000974##35222##Grupa 1#Hdaeo, Wezsnh#Laboratorij računalnog inženjerstva 1#1
0000000974##46422##Grupa 7#Hdaeo, Wezsnh#Produkcija medijskih i multimedijskih projekata#1
0000000974##61648##Grupa 6#Hdaeo, Wezsnh#Matematička logika i  izračunljivost#1
0000000975##34435##Grupa 1#Lhmannfku, Lppexcd#Energijske pretvorbe#1
0000000975##34437##Grupa 1#Lhmannfku, Lppexcd#Dinamika i regulacija elektroenergetskog sustava#1
0000000975##34438##Grupa 1#Lhmannfku, Lppexcd#Analiza elektroenergetskog sustava#1
0000000975##34499##Grupa 1#Lhmannfku, Lppexcd#Zaštita elektroenergetskog sustava#1
0000000975##34556##Grupa 7#Lhmannfku, Lppexcd#Diskretna matematika#1
0000000975##35230##Grupa 1#Lhmannfku, Lppexcd#Laboratorij elektroenergetike 1#1
0000000975##46404##Grupa 1#Lhmannfku, Lppexcd#Diplomski projekt#1
0000000975##46419##Grupa 3#Lhmannfku, Lppexcd#Organizacijska psihologija#1
0000000976##31486##Grupa 3#Zqhkpsl, Wgsbseaga#Matematika 3E#2
0000000976##34300##Grupa 2#Zqhkpsl, Wgsbseaga#Električna postrojenja#2
0000000976##34318##Grupa 2#Zqhkpsl, Wgsbseaga#Elektromehaničke i električne pretvorbe#2
0000000976##37831##Grupa 1#Zqhkpsl, Wgsbseaga#Projekt#2
0000000977##31500##Grupa 3#Acqna, Ennkaz#Matematika 3R#2
0000000977##31501##Grupa 1#Acqna, Ennkaz#Operacijski sustavi#2
0000000977##34277##Grupa 1#Acqna, Ennkaz#Arhitektura računala 2#2
0000000977##36696##Grupa 1#Acqna, Ennkaz#Projekt iz programske potpore#2
0000000978##34269##Grupa 3#Knclt, Sstla#Oblikovanje programske potpore#2
0000000978##34272##Grupa 3#Knclt, Sstla#Komunikacijske mreže#2
0000000978##34280##Grupa 3#Knclt, Sstla#Prevođenje programskih jezika#2
0000000978##34315##Grupa 9#Knclt, Sstla#Teorija informacije#2
0000000978##37541##Grupa 1#Knclt, Sstla#Projekt iz programske potpore#2
0000000979##31500##Grupa 2#Uegnoeafm, Puuamqknh#Matematika 3R#3
0000000979##34269##Grupa 2#Uegnoeafm, Puuamqknh#Oblikovanje programske potpore#3
0000000979##34272##Grupa 6#Uegnoeafm, Puuamqknh#Komunikacijske mreže#3
0000000979##34280##Grupa 1#Uegnoeafm, Puuamqknh#Prevođenje programskih jezika#3
0000000979##34315##Grupa 7#Uegnoeafm, Puuamqknh#Teorija informacije#3
0000000980##34395##Grupa 1#Vwavzpl, Oakgipbdw#Napredni algoritmi i strukture podataka#1
0000000980##34404##Grupa 1#Vwavzpl, Oakgipbdw#Raspoznavanje uzoraka#1
0000000980##34515##Grupa 5#Vwavzpl, Oakgipbdw#Analiza i projektiranje računalom#1
0000000980##34556##Grupa 1#Vwavzpl, Oakgipbdw#Diskretna matematika#1
0000000980##35224##Grupa 1#Vwavzpl, Oakgipbdw#Laboratorij računarske znanosti 1#1
0000000980##46419##Grupa 1#Vwavzpl, Oakgipbdw#Organizacijska psihologija#1
0000000980##57394##Grupa 1#Vwavzpl, Oakgipbdw#Strojno učenje#1
0000000981##34395##Grupa 6#Hrlmlym, Dgnsytln#Napredni algoritmi i strukture podataka#1
0000000981##34397##Grupa 2#Hrlmlym, Dgnsytln#Digitalna obradba signala#1
0000000981##34410##Grupa 2#Hrlmlym, Dgnsytln#Videokomunikacijske tehnologije#1
0000000981##34429##Grupa 1#Hrlmlym, Dgnsytln#Neuronske mreže#1
0000000981##34556##Grupa 8#Hrlmlym, Dgnsytln#Diskretna matematika#1
0000000981##35236##Grupa 1#Hrlmlym, Dgnsytln#Laboratorij iz obrade informacija 1#1
0000000981##46419##Grupa 15#Hrlmlym, Dgnsytln#Organizacijska psihologija#1
0000000982##34299##Grupa 1#Cudoe, Oyksfnayk#Elektronika 2#3
0000000982##34313##Grupa 1#Cudoe, Oyksfnayk#Automatsko upravljanje#3
0000000982##34314##Grupa 3#Cudoe, Oyksfnayk#Komunikacijski sustavi#3
0000000983##31486##Grupa 1#Ozjiwm, Qrvieptf#Matematika 3E#2
0000000983##31487##Grupa 2#Ozjiwm, Qrvieptf#Fizika 2#2
0000000983##31488##Grupa 7#Ozjiwm, Qrvieptf#Elektronika 1#2
0000000983##31489##Grupa 2#Ozjiwm, Qrvieptf#Električni krugovi#2
0000000984##34362##Grupa 2#Phdoj, Btwsrgdh#Upravljanje elektromotornim pogonima#1
0000000984##34364##Grupa 1#Phdoj, Btwsrgdh#Osnove robotike#1
0000000984##34365##Grupa 1#Phdoj, Btwsrgdh#Sinteza linearnih sustava upravljanja#1
0000000984##34376##Grupa 1#Phdoj, Btwsrgdh#Modeliranje i simuliranje sustava#1
0000000984##34552##Grupa 2#Phdoj, Btwsrgdh#Kompleksna analiza#1
0000000984##35226##Grupa 1#Phdoj, Btwsrgdh#Laboratorij automatike 1#1
0000000984##46419##Grupa 7#Phdoj, Btwsrgdh#Organizacijska psihologija#1
0000000985##34395##Grupa 1#Kzzdtpb, Brwvhqr#Napredni algoritmi i strukture podataka#1
0000000985##34404##Grupa 1#Kzzdtpb, Brwvhqr#Raspoznavanje uzoraka#1
0000000985##34444##Grupa 2#Kzzdtpb, Brwvhqr#Računalna grafika#1
0000000985##35224##Grupa 1#Kzzdtpb, Brwvhqr#Laboratorij računarske znanosti 1#1
0000000985##46419##Grupa 1#Kzzdtpb, Brwvhqr#Organizacijska psihologija#1
0000000985##57394##Grupa 1#Kzzdtpb, Brwvhqr#Strojno učenje#1
0000000985##61648##Grupa 2#Kzzdtpb, Brwvhqr#Matematička logika i  izračunljivost#1
0000000986##34395##Grupa 1#Gloazndqw, Sncebfslg#Napredni algoritmi i strukture podataka#1
0000000986##34404##Grupa 1#Gloazndqw, Sncebfslg#Raspoznavanje uzoraka#1
0000000986##34444##Grupa 2#Gloazndqw, Sncebfslg#Računalna grafika#1
0000000986##34556##Grupa 1#Gloazndqw, Sncebfslg#Diskretna matematika#1
0000000986##35224##Grupa 1#Gloazndqw, Sncebfslg#Laboratorij računarske znanosti 1#1
0000000986##46419##Grupa 1#Gloazndqw, Sncebfslg#Organizacijska psihologija#1
0000000986##57394##Grupa 1#Gloazndqw, Sncebfslg#Strojno učenje#1
0000000987##31500##Grupa 3#Likounlt, Ujiwrlpt#Matematika 3R#3
0000000987##34272##Grupa 3#Likounlt, Ujiwrlpt#Komunikacijske mreže#3
0000000987##34280##Grupa 2#Likounlt, Ujiwrlpt#Prevođenje programskih jezika#3
0000000987##37541##Grupa 1#Likounlt, Ujiwrlpt#Projekt iz programske potpore#3
0000000988##34395##Grupa 1#Pixlht, Asqasg#Napredni algoritmi i strukture podataka#1
0000000988##34404##Grupa 1#Pixlht, Asqasg#Raspoznavanje uzoraka#1
0000000988##34515##Grupa 5#Pixlht, Asqasg#Analiza i projektiranje računalom#1
0000000988##34556##Grupa 1#Pixlht, Asqasg#Diskretna matematika#1
0000000988##35224##Grupa 1#Pixlht, Asqasg#Laboratorij računarske znanosti 1#1
0000000988##46419##Grupa 1#Pixlht, Asqasg#Organizacijska psihologija#1
0000000988##57394##Grupa 1#Pixlht, Asqasg#Strojno učenje#1
0000000989##34396##Grupa 2#Hvvqmjlo, Peufrahv#Komunikacijski protokoli#1
0000000989##34450##Grupa 6#Hvvqmjlo, Peufrahv#Sigurnost u Internetu#1
0000000989##34456##Grupa 3#Hvvqmjlo, Peufrahv#Raspodijeljeni sustavi#1
0000000989##34457##Grupa 1#Hvvqmjlo, Peufrahv#Informacijske mreže#1
0000000989##34556##Grupa 4#Hvvqmjlo, Peufrahv#Diskretna matematika#1
0000000989##35240##Grupa 1#Hvvqmjlo, Peufrahv#Laboratorij telekomunikacija i informatike 1#1
0000000989##46420##Grupa 11#Hvvqmjlo, Peufrahv#Poduzetništvo i izvoz u visokim tehnologijama#1
0000000990##34396##Grupa 2#Glmdgfy, Cohskacd#Komunikacijski protokoli#1
0000000990##34450##Grupa 6#Glmdgfy, Cohskacd#Sigurnost u Internetu#1
0000000990##34457##Grupa 1#Glmdgfy, Cohskacd#Informacijske mreže#1
0000000990##34458##Grupa 1#Glmdgfy, Cohskacd#Fotoničke telekomunikacijske mreže#1
0000000990##34556##Grupa 4#Glmdgfy, Cohskacd#Diskretna matematika#1
0000000990##35240##Grupa 1#Glmdgfy, Cohskacd#Laboratorij telekomunikacija i informatike 1#1
0000000990##46419##Grupa 6#Glmdgfy, Cohskacd#Organizacijska psihologija#1
0000000991##34269##Grupa 5#Nodscl, Uzxidh#Oblikovanje programske potpore#3
0000000991##34272##Grupa 4#Nodscl, Uzxidh#Komunikacijske mreže#3
0000000991##34277##Grupa 3#Nodscl, Uzxidh#Arhitektura računala 2#3
0000000991##34315##Grupa 8#Nodscl, Uzxidh#Teorija informacije#3
0000000991##37548##Grupa 1#Nodscl, Uzxidh#Projekt iz programske potpore#3
0000000992##34435##Grupa 1#Gkysmqkxb, Tjnirpry#Energijske pretvorbe#1
0000000992##34437##Grupa 1#Gkysmqkxb, Tjnirpry#Dinamika i regulacija elektroenergetskog sustava#1
0000000992##34438##Grupa 1#Gkysmqkxb, Tjnirpry#Analiza elektroenergetskog sustava#1
0000000992##34499##Grupa 1#Gkysmqkxb, Tjnirpry#Zaštita elektroenergetskog sustava#1
0000000992##34552##Grupa 4#Gkysmqkxb, Tjnirpry#Kompleksna analiza#1
0000000992##35230##Grupa 1#Gkysmqkxb, Tjnirpry#Laboratorij elektroenergetike 1#1
0000000992##46419##Grupa 3#Gkysmqkxb, Tjnirpry#Organizacijska psihologija#1
0000000993##34456##Grupa 3#Htyicikw, Nsoqk#Raspodijeljeni sustavi#1
0000000993##34457##Grupa 1#Htyicikw, Nsoqk#Informacijske mreže#1
0000000993##34458##Grupa 1#Htyicikw, Nsoqk#Fotoničke telekomunikacijske mreže#1
0000000993##34468##Grupa 3#Htyicikw, Nsoqk#Planiranje mobilnih sustava#1
0000000993##34556##Grupa 4#Htyicikw, Nsoqk#Diskretna matematika#1
0000000993##35240##Grupa 1#Htyicikw, Nsoqk#Laboratorij telekomunikacija i informatike 1#1
0000000993##46417##Grupa 15#Htyicikw, Nsoqk#Društveni aspekti računalom posredovane komunikacije#1
0000000994##34397##Grupa 1#Vjdrzhw, Prfodwulq#Digitalna obradba signala#1
0000000994##34410##Grupa 1#Vjdrzhw, Prfodwulq#Videokomunikacijske tehnologije#1
0000000994##34468##Grupa 1#Vjdrzhw, Prfodwulq#Planiranje mobilnih sustava#1
0000000994##34480##Grupa 1#Vjdrzhw, Prfodwulq#Optički komunikacijski sustavi#1
0000000994##34552##Grupa 1#Vjdrzhw, Prfodwulq#Kompleksna analiza#1
0000000994##35242##Grupa 1#Vjdrzhw, Prfodwulq#Laboratorij radiokomunikacijskih tehnologija 1#1
0000000994##46419##Grupa 8#Vjdrzhw, Prfodwulq#Organizacijska psihologija#1
0000000995##31489##Grupa 2#Hwvblqni, Nmsgeu#Električni krugovi#3
0000000995##34299##Grupa 1#Hwvblqni, Nmsgeu#Elektronika 2#3
0000000995##37834##Grupa 1#Hwvblqni, Nmsgeu#Projekt#3
0000000996##34275##Grupa 6#Xwftnc, Cixqa#Okoliš i održivi razvoj#1
0000000996##34319##Grupa 1#Xwftnc, Cixqa#Ugradbeni računalni sustavi#1
0000000997##34395##Grupa 1#Ndxqgfey, Vrchztpuw#Napredni algoritmi i strukture podataka#1
0000000997##34404##Grupa 1#Ndxqgfey, Vrchztpuw#Raspoznavanje uzoraka#1
0000000997##34515##Grupa 5#Ndxqgfey, Vrchztpuw#Analiza i projektiranje računalom#1
0000000997##35224##Grupa 1#Ndxqgfey, Vrchztpuw#Laboratorij računarske znanosti 1#1
0000000997##46419##Grupa 1#Ndxqgfey, Vrchztpuw#Organizacijska psihologija#1
0000000997##57394##Grupa 1#Ndxqgfey, Vrchztpuw#Strojno učenje#1
0000000997##61648##Grupa 2#Ndxqgfey, Vrchztpuw#Matematička logika i  izračunljivost#1
0000000998##34362##Grupa 2#Aqivtgd, Abodrmwfo#Upravljanje elektromotornim pogonima#1
0000000998##34364##Grupa 1#Aqivtgd, Abodrmwfo#Osnove robotike#1
0000000998##34365##Grupa 1#Aqivtgd, Abodrmwfo#Sinteza linearnih sustava upravljanja#1
0000000998##34376##Grupa 1#Aqivtgd, Abodrmwfo#Modeliranje i simuliranje sustava#1
0000000998##34552##Grupa 2#Aqivtgd, Abodrmwfo#Kompleksna analiza#1
0000000998##35226##Grupa 1#Aqivtgd, Abodrmwfo#Laboratorij automatike 1#1
0000000998##46419##Grupa 7#Aqivtgd, Abodrmwfo#Organizacijska psihologija#1
0000000999##34395##Grupa 1#Wufujt, Rdjzl#Napredni algoritmi i strukture podataka#1
0000000999##34404##Grupa 1#Wufujt, Rdjzl#Raspoznavanje uzoraka#1
0000000999##34454##Grupa 2#Wufujt, Rdjzl#Objektno oblikovanje#1
0000000999##34556##Grupa 1#Wufujt, Rdjzl#Diskretna matematika#1
0000000999##35224##Grupa 1#Wufujt, Rdjzl#Laboratorij računarske znanosti 1#1
0000000999##46421##Grupa 14#Wufujt, Rdjzl#Dizajniranje organizacije#1
0000000999##57394##Grupa 1#Wufujt, Rdjzl#Strojno učenje#1
0000001000##34395##Grupa 2#Npmvnbl, Eexjemcs#Napredni algoritmi i strukture podataka#1
0000001000##34450##Grupa 1#Npmvnbl, Eexjemcs#Sigurnost u Internetu#1
0000001000##34454##Grupa 1#Npmvnbl, Eexjemcs#Objektno oblikovanje#1
0000001000##34456##Grupa 2#Npmvnbl, Eexjemcs#Raspodijeljeni sustavi#1
0000001000##34556##Grupa 2#Npmvnbl, Eexjemcs#Diskretna matematika#1
0000001000##35238##Grupa 1#Npmvnbl, Eexjemcs#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001000##46420##Grupa 1#Npmvnbl, Eexjemcs#Poduzetništvo i izvoz u visokim tehnologijama#1
0000001001##31487##Grupa 1#Fjiwtax, Xhyrow#Fizika 2#2
0000001001##31488##Grupa 2#Fjiwtax, Xhyrow#Elektronika 1#2
0000001001##31500##Grupa 3#Fjiwtax, Xhyrow#Matematika 3R#2
0000001001##34272##Grupa 5#Fjiwtax, Xhyrow#Komunikacijske mreže#2
0000001001##34280##Grupa 3#Fjiwtax, Xhyrow#Prevođenje programskih jezika#2
0000001001##36696##Grupa 1#Fjiwtax, Xhyrow#Projekt iz programske potpore#2
0000001002##31500##Grupa 3#Bcenh, Psgkxoch#Matematika 3R#3
0000001002##34315##Grupa 6#Bcenh, Psgkxoch#Teorija informacije#3
0000001002##37541##Grupa 1#Bcenh, Psgkxoch#Projekt iz programske potpore#3
0000001003##31487##Grupa 5#Sifute, Yymzozxl#Fizika 2#2
0000001003##31488##Grupa 2#Sifute, Yymzozxl#Elektronika 1#2
0000001003##31500##Grupa 3#Sifute, Yymzozxl#Matematika 3R#2
0000001003##34272##Grupa 5#Sifute, Yymzozxl#Komunikacijske mreže#2
0000001004##34395##Grupa 2#Cqdzk, Irtyk#Napredni algoritmi i strukture podataka#1
0000001004##34454##Grupa 1#Cqdzk, Irtyk#Objektno oblikovanje#1
0000001004##34456##Grupa 2#Cqdzk, Irtyk#Raspodijeljeni sustavi#1
0000001004##34527##Grupa 1#Cqdzk, Irtyk#Računarstvo zasnovano na uslugama#1
0000001004##34556##Grupa 2#Cqdzk, Irtyk#Diskretna matematika#1
0000001004##35238##Grupa 1#Cqdzk, Irtyk#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001004##46419##Grupa 16#Cqdzk, Irtyk#Organizacijska psihologija#1
0000001005##34362##Grupa 1#Bbntfeer, Kcqpiqay#Upravljanje elektromotornim pogonima#1
0000001005##34390##Grupa 1#Bbntfeer, Kcqpiqay#Teorija električnih strojeva i transformatora#1
0000001005##34398##Grupa 1#Bbntfeer, Kcqpiqay#Projektiranje i automatizacija industrijskih postrojenja#1
0000001005##34552##Grupa 6#Bbntfeer, Kcqpiqay#Kompleksna analiza#1
0000001005##34575##Grupa 1#Bbntfeer, Kcqpiqay#Učinska elektronika#1
0000001005##35228##Grupa 1#Bbntfeer, Kcqpiqay#Laboratorij Elektrotehnički sustavi i tehnologija 1#1
0000001005##46419##Grupa 10#Bbntfeer, Kcqpiqay#Organizacijska psihologija#1
0000001006##31487##Grupa 2#Rbdgjgs, Fjkxkyo#Fizika 2#2
0000001006##31488##Grupa 7#Rbdgjgs, Fjkxkyo#Elektronika 1#2
0000001006##31489##Grupa 2#Rbdgjgs, Fjkxkyo#Električni krugovi#2
0000001006##31490##Grupa 6#Rbdgjgs, Fjkxkyo#Upravljanje kakvoćom#2
0000001006##34318##Grupa 1#Rbdgjgs, Fjkxkyo#Elektromehaničke i električne pretvorbe#2
0000001006##37831##Grupa 1#Rbdgjgs, Fjkxkyo#Projekt#2
0000001007##34435##Grupa 1#Whqwxc, Tvlrxh#Energijske pretvorbe#1
0000001007##34437##Grupa 1#Whqwxc, Tvlrxh#Dinamika i regulacija elektroenergetskog sustava#1
0000001007##34438##Grupa 1#Whqwxc, Tvlrxh#Analiza elektroenergetskog sustava#1
0000001007##34499##Grupa 1#Whqwxc, Tvlrxh#Zaštita elektroenergetskog sustava#1
0000001007##34552##Grupa 4#Whqwxc, Tvlrxh#Kompleksna analiza#1
0000001007##35230##Grupa 1#Whqwxc, Tvlrxh#Laboratorij elektroenergetike 1#1
0000001007##46419##Grupa 3#Whqwxc, Tvlrxh#Organizacijska psihologija#1
0000001008##34269##Grupa 1#Hzyfbl, Axjqpes#Oblikovanje programske potpore#3
0000001008##34272##Grupa 2#Hzyfbl, Axjqpes#Komunikacijske mreže#3
0000001008##34275##Grupa 11#Hzyfbl, Axjqpes#Okoliš i održivi razvoj#3
0000001008##34277##Grupa 1#Hzyfbl, Axjqpes#Arhitektura računala 2#3
0000001008##34315##Grupa 12#Hzyfbl, Axjqpes#Teorija informacije#3
0000001008##37548##Grupa 1#Hzyfbl, Axjqpes#Projekt iz programske potpore#3
0000001009##34362##Grupa 2#Muqmz, Daejszq#Upravljanje elektromotornim pogonima#1
0000001009##34364##Grupa 1#Muqmz, Daejszq#Osnove robotike#1
0000001009##34365##Grupa 1#Muqmz, Daejszq#Sinteza linearnih sustava upravljanja#1
0000001009##34376##Grupa 1#Muqmz, Daejszq#Modeliranje i simuliranje sustava#1
0000001009##34567##Grupa 7#Muqmz, Daejszq#Stohastički procesi#1
0000001009##35226##Grupa 1#Muqmz, Daejszq#Laboratorij automatike 1#1
0000001009##46419##Grupa 7#Muqmz, Daejszq#Organizacijska psihologija#1
0000001010##31486##Grupa 1#Sghfpjb, Dyurfyny#Matematika 3E#3
0000001010##31487##Grupa 2#Sghfpjb, Dyurfyny#Fizika 2#3
0000001010##34300##Grupa 1#Sghfpjb, Dyurfyny#Električna postrojenja#3
0000001010##34315##Grupa 11#Sghfpjb, Dyurfyny#Teorija informacije#3
0000001011##34384##Grupa 2#Iujzqihw, Jupdwlfex#Operacijska istraživanja#1
0000001011##34395##Grupa 2#Iujzqihw, Jupdwlfex#Napredni algoritmi i strukture podataka#1
0000001011##34454##Grupa 1#Iujzqihw, Jupdwlfex#Objektno oblikovanje#1
0000001011##34539##Grupa 1#Iujzqihw, Jupdwlfex#Napredni modeli i baze podataka#1
0000001011##34556##Grupa 2#Iujzqihw, Jupdwlfex#Diskretna matematika#1
0000001011##35238##Grupa 1#Iujzqihw, Jupdwlfex#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001011##46419##Grupa 4#Iujzqihw, Jupdwlfex#Organizacijska psihologija#1
0000001012##34362##Grupa 1#Onmpujnn, Tfconzlxc#Upravljanje elektromotornim pogonima#1
0000001012##34390##Grupa 1#Onmpujnn, Tfconzlxc#Teorija električnih strojeva i transformatora#1
0000001012##34398##Grupa 1#Onmpujnn, Tfconzlxc#Projektiranje i automatizacija industrijskih postrojenja#1
0000001012##34552##Grupa 6#Onmpujnn, Tfconzlxc#Kompleksna analiza#1
0000001012##34575##Grupa 1#Onmpujnn, Tfconzlxc#Učinska elektronika#1
0000001012##35228##Grupa 1#Onmpujnn, Tfconzlxc#Laboratorij Elektrotehnički sustavi i tehnologija 1#1
0000001012##46422##Grupa 4#Onmpujnn, Tfconzlxc#Produkcija medijskih i multimedijskih projekata#1
0000001013##34269##Grupa 7#Wegzeebs, Wdihdtso#Oblikovanje programske potpore#3
0000001013##34272##Grupa 6#Wegzeebs, Wdihdtso#Komunikacijske mreže#3
0000001013##34280##Grupa 1#Wegzeebs, Wdihdtso#Prevođenje programskih jezika#3
0000001013##34315##Grupa 7#Wegzeebs, Wdihdtso#Teorija informacije#3
0000001014##34395##Grupa 1#Fsexjw, Widhkt#Napredni algoritmi i strukture podataka#1
0000001014##34404##Grupa 1#Fsexjw, Widhkt#Raspoznavanje uzoraka#1
0000001014##34515##Grupa 5#Fsexjw, Widhkt#Analiza i projektiranje računalom#1
0000001014##34567##Grupa 2#Fsexjw, Widhkt#Stohastički procesi#1
0000001014##35224##Grupa 1#Fsexjw, Widhkt#Laboratorij računarske znanosti 1#1
0000001014##46419##Grupa 1#Fsexjw, Widhkt#Organizacijska psihologija#1
0000001014##57394##Grupa 1#Fsexjw, Widhkt#Strojno učenje#1
0000001015##34395##Grupa 2#Redwijq, Zyrkibtov#Napredni algoritmi i strukture podataka#1
0000001015##34450##Grupa 1#Redwijq, Zyrkibtov#Sigurnost u Internetu#1
0000001015##34456##Grupa 2#Redwijq, Zyrkibtov#Raspodijeljeni sustavi#1
0000001015##34539##Grupa 1#Redwijq, Zyrkibtov#Napredni modeli i baze podataka#1
0000001015##34556##Grupa 2#Redwijq, Zyrkibtov#Diskretna matematika#1
0000001015##35238##Grupa 1#Redwijq, Zyrkibtov#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001015##46421##Grupa 2#Redwijq, Zyrkibtov#Dizajniranje organizacije#1
0000001016##31487##Grupa 1#Sqmjxbsei, Iauwyj#Fizika 2#2
0000001016##34299##Grupa 3#Sqmjxbsei, Iauwyj#Elektronika 2#2
0000001016##34303##Grupa 2#Sqmjxbsei, Iauwyj#Elektroakustika#2
0000001016##34319##Grupa 2#Sqmjxbsei, Iauwyj#Ugradbeni računalni sustavi#2
0000001016##37833##Grupa 1#Sqmjxbsei, Iauwyj#Projekt#2
0000001017##31486##Grupa 1#Eklhlwxw, Xbocqg#Matematika 3E#2
0000001017##31488##Grupa 7#Eklhlwxw, Xbocqg#Elektronika 1#2
0000001017##31489##Grupa 4#Eklhlwxw, Xbocqg#Električni krugovi#2
0000001017##34316##Grupa 1#Eklhlwxw, Xbocqg#Elektromehanički sustavi#2
0000001018##31486##Grupa 1#Qrypqfml, Grgateihi#Matematika 3E#2
0000001018##31488##Grupa 7#Qrypqfml, Grgateihi#Elektronika 1#2
0000001018##31489##Grupa 2#Qrypqfml, Grgateihi#Električni krugovi#2
0000001018##31491##Grupa 5#Qrypqfml, Grgateihi#Laboratorij i vještine - Matlab#2
0000001019##31486##Grupa 3#Rsegw, Mfenk#Matematika 3E#2
0000001019##31487##Grupa 2#Rsegw, Mfenk#Fizika 2#2
0000001019##31488##Grupa 7#Rsegw, Mfenk#Elektronika 1#2
0000001019##31489##Grupa 2#Rsegw, Mfenk#Električni krugovi#2
0000001020##34406##Grupa 1#Gyllveds, Retqx#Slučajni procesi u sustavima#1
0000001020##34410##Grupa 1#Gyllveds, Retqx#Videokomunikacijske tehnologije#1
0000001020##34471##Grupa 2#Gyllveds, Retqx#Satelitske komunikacijske tehnologije#1
0000001020##34480##Grupa 1#Gyllveds, Retqx#Optički komunikacijski sustavi#1
0000001020##34556##Grupa 5#Gyllveds, Retqx#Diskretna matematika#1
0000001020##35242##Grupa 1#Gyllveds, Retqx#Laboratorij radiokomunikacijskih tehnologija 1#1
0000001020##46419##Grupa 5#Gyllveds, Retqx#Organizacijska psihologija#1
0000001021##34454##Grupa 5#Qrbcfo, Bgwjllkg#Objektno oblikovanje#1
0000001021##34456##Grupa 2#Qrbcfo, Bgwjllkg#Raspodijeljeni sustavi#1
0000001021##34527##Grupa 2#Qrbcfo, Bgwjllkg#Računarstvo zasnovano na uslugama#1
0000001021##34539##Grupa 1#Qrbcfo, Bgwjllkg#Napredni modeli i baze podataka#1
0000001021##34556##Grupa 2#Qrbcfo, Bgwjllkg#Diskretna matematika#1
0000001021##35238##Grupa 1#Qrbcfo, Bgwjllkg#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001021##46419##Grupa 16#Qrbcfo, Bgwjllkg#Organizacijska psihologija#1
0000001022##34395##Grupa 2#Ycpmiwpwq, Bipjie#Napredni algoritmi i strukture podataka#1
0000001022##34450##Grupa 1#Ycpmiwpwq, Bipjie#Sigurnost u Internetu#1
0000001022##34456##Grupa 2#Ycpmiwpwq, Bipjie#Raspodijeljeni sustavi#1
0000001022##34539##Grupa 1#Ycpmiwpwq, Bipjie#Napredni modeli i baze podataka#1
0000001022##34556##Grupa 2#Ycpmiwpwq, Bipjie#Diskretna matematika#1
0000001022##35238##Grupa 1#Ycpmiwpwq, Bipjie#Laboratorij programskog inženjerstva i informacijskih sustava 1#1
0000001022##46421##Grupa 2#Ycpmiwpwq, Bipjie#Dizajniranje organizacije#1
0000001023##31486##Grupa 2#Jaykhxik, Ozjfv#Matematika 3E#2
0000001023##31490##Grupa 7#Jaykhxik, Ozjfv#Upravljanje kakvoćom#2
0000001023##34299##Grupa 3#Jaykhxik, Ozjfv#Elektronika 2#2
0000001023##34319##Grupa 2#Jaykhxik, Ozjfv#Ugradbeni računalni sustavi#2
0000001024##34435##Grupa 1#Qmfjivuvb, Tfofvkioy#Energijske pretvorbe#1
0000001024##34437##Grupa 1#Qmfjivuvb, Tfofvkioy#Dinamika i regulacija elektroenergetskog sustava#1
0000001024##34438##Grupa 1#Qmfjivuvb, Tfofvkioy#Analiza elektroenergetskog sustava#1
0000001024##34499##Grupa 1#Qmfjivuvb, Tfofvkioy#Zaštita elektroenergetskog sustava#1
0000001024##34552##Grupa 4#Qmfjivuvb, Tfofvkioy#Kompleksna analiza#1
